g__Ochrobactrum,g__Moheibacter,g__Delftia,g__Ruminiclostridium_5,g__Staphylococcus,g__Petrimonas,g__Coriobacteriaceae_UCG-002,g__Erysipelatoclostridium,g__Lachnospiraceae_UCG-001,g__Ruminococcaceae_UCG-013,g__Anaerotruncus,g__Butyricimonas,g__Ruminococcaceae_UCG-014,g__Georgenia,g__Bilophila,g__Erysipelothrix,g__Lachnospiraceae_FCS020_group,g__Candidatus_Saccharimonas,g__Clostridium_sensu_stricto_1,g__Sporobacter,g__Blautia,g__Proteiniclasticum,g__Faecalibaculum,g__Glutamicibacter,g__Thermobifida,g__Macellibacteroides,g__Gemella,g__Butyricicoccus,g__Eisenbergiella,g__Sphingobacterium,g__Eubacterium_ventriosum_group,g__Peptococcus,g__Eubacterium_oxidoreducens_group,g__Intestinibacter,g__Aminivibrio,g__Enterococcus,g__Defluviitaleaceae_UCG-011,g__Alcaligenes,g__Lachnospiraceae_UCG-006,g__Prevotellaceae_UCG-001,g__Marvinbryantia,g__Clostridium_innocuum_group,g__Candidatus_Soleaferrea,g__Bradyrhizobium,g__wallaby_gut_metagenome,g__Tyzzerella,g__Proteus,g__Eubacterium_xylanophilum_group,g__Ruminiclostridium_9,g__Brumimicrobium,g__Achromobacter,g__Muribacter,g__Lactobacillus,g__Ruminiclostridium_6,g__Ruminiclostridium,g__Gordonibacter,g__Facklamia,g__Lachnospiraceae_UCG-010,g__Lachnospira,g__Ruminococcaceae_UCG-010,g__Candidatus_Protochlamydia,g__Saccharomonospora,g__Lactococcus,g__Leuconostoc,g__Hahella,g__Corynebacterium,g__Chryseobacterium,g__Corynebacterium_1,g__Morganella,g__Faecalibacterium,g__Bifidobacterium,g__Atopostipes,g__Alloprevotella,g__Mucispirillum,g__Sporosarcina,g__Papillibacter,g__Anaerofustis,g__Ruminococcaceae_UCG-009,g__Turicibacter,g__Paeniclostridium,g__Alcanivorax,g__Ruminococcaceae_UCG-004,g__Triticum_aestivum_bread_wheat,g__Rothia,g__mouse_gut_metagenome,g__Hydrogenoanaerobacterium,g__Paenalcaligenes,g__Eubacterium_fissicatena_group,g__Anaerovorax,g__Ruminococcus_torques_group,g__Eubacterium_brachy_group,g__Trichococcus,g__Alistipes,g__Mycoplasma,g__Idiomarina,g__Caproiciproducens,g__Stenotrophomonas,g__Enterorhabdus,g__Flavobacterium,g__Gracilibacillus,g__Allobaculum,g__Aerococcus,g__Jeotgalicoccus,g__Ruminiclostridium_1,g__Sutterella,g__Coprococcus_1,g__Prevotellaceae_NK3B31_group,g__Eubacterium_nodatum_group,g__Ureaplasma,g__Bacteroides,g__Pusillimonas,g__Parabacteroides,g__Acetatifactor,g__unidentified,g__Oceanobacillus,g__Eubacterium_coprostanoligenes_group,g__Brachyspira,g__Rikenellaceae_RC9_gut_group,g__Pseudogracilibacillus,g__Ruminococcaceae_UCG-007,g__Escherichia-Shigella,g__Candidatus_Arthromitus,g__Enteractinococcus,g__Coprococcus_2,g__Helicobacter,g__uncultured,g__Quinella,g__Candidatus_Stoquefichus,g__Leucobacter,g__Weissella,g__Caldicoprobacter,g__Bacillus,g__Odoribacter,g__Empedobacter,g__Pasteurella,g__Streptococcus,g__Romboutsia,g__Citrobacter,g__Rikenella,g__Desulfovibrio,g__Paludibacter,g__Ammoniibacillus,g__Parvibacter,g__Raoultella,g__Senegalimassilia,g__Carnobacterium,g__Psychrobacter,g__Persicitalea,g__Adlercreutzia,g__Veillonella,g__Oscillibacter,g__Subdoligranulum,g__Anaeroplasma,g__Comamonas,g__Ruminococcaceae_NK4A214_group,g__Roseburia,g__Acinetobacter,g__Collinsella,g__Ruminococcus_1,g__Lachnospiraceae_NK4A136_group,g__Tyzzerella_3,g__Rhizobium,g__Anaerostipes,g__Longilinea,g__Vagococcus,g__Actinomadura,g__Intestinimonas,g__Acetivibrio_ethanolgignens_group,g__Parasutterella,g__Desulfitibacter,g__Family_XIII_UCG-001,g__Enhydrobacter,g__Akkermansia,g__Eubacterium_ruminantium_group,g__Lachnoclostridium,g__Haloplasma,g__Lachnospiraceae_UCG-008,g__Sinibacillus,g__Christensenellaceae_R-7_group,g__Halomonas,g__Ruminococcus_2,g__Family_XIII_AD3011_group,g__Ruminococcaceae_UCG-005,g__Pseudomonas
7.70E-05,0,0,0.001540773,0.000154077,0,0,0.002619314,0,0.00111706,0.021301183,0.000115558,0.00566234,0,0.00053927,0,0.000192597,0.001887447,0.000423712,0,0.010438735,0,0,0,0,0,0,0.00057779,0,0,0,0.002696352,0,0,0,0.00735719,0,0,0.001232618,0,3.85E-05,0,0,0,0,0.000808906,0.000693348,3.85E-05,0.027695389,0,3.85E-05,0,0.17553253,0,0.006086052,0,0,0,0,0.000154077,0,0,0.041947537,0,0,0.000269635,0,0,0,0,0,0,0.001309657,0.000192597,0,0,0,0.000192597,0,0,0,0.000154077,0,0,0,0,0,0,0.000308155,3.85E-05,0.001001502,0,0.000346674,0,0,0,0,0.000423712,0,0,0,0,0,0,0,0.000962983,0,0.000192597,3.85E-05,0.017641847,0,0.001502253,0.000154077,0.366511305,0,3.85E-05,0,3.85E-05,0,0,7.70E-05,0.001309657,0,0,0.003312661,7.70E-05,0,0,0,0,0,0.000500751,0.000346674,0,0,0.00227264,3.85E-05,0,0,0.187666115,0,0,0,0.000115558,0,0,0,0,0,0,0.011093563,0.000269635,0,0,0.001001502,0.023304187,0,0,0,0.026809445,0,0,0,0,0,0,0.00281191,3.85E-05,0,0,7.70E-05,0,0.000885944,0,0.03555333,0,0,0,3.85E-05,0,0,0,7.70E-05,3.85E-05
0,0,0,0.002195601,0,0,0,0.004968992,0,0,0.015369208,0.002465236,0.001232618,0,3.85E-05,0,0.000654828,0.000115558,0.000885944,0,0.001425215,0,0,0,0,0,0.001810408,0.000154077,0,0,0,0.003197103,7.70E-05,0,0,0.0101691,0,0,0.000346674,0,0.000115558,0,7.70E-05,0,0,0.001733369,7.70E-05,3.85E-05,0.015561804,0,0,0,0.201417511,0,0.009860945,0,0,0,0,0.000346674,0,0,0.024999037,0,0,0.000154077,0,0,0,0,0,0,0.01013058,0.000269635,0,3.85E-05,0,0.000346674,0,0,0,3.85E-05,0,0,0,0,0,0.000115558,0.000885944,0.000308155,0.000154077,0,0.044181657,3.85E-05,0,0,0,0.001348176,0,0,0,0,0,0,0,0.003697854,0,0.001078541,0.001656331,0.133045722,0,0.069527368,0.000423712,0.242325026,0,0,0,0.00566234,0,0,0.000115558,0.000269635,0,0,0.013481761,0.000346674,0,3.85E-05,0,0,0,0,0.029082085,0,0,0.001040022,0,0,0,0.039751936,0,0,0,0.000115558,0,0,0,0,0,0,0.006971996,0.000231116,0,0,0.000346674,0.015600324,3.85E-05,0,0,0.033704403,0,0,0,0,0,0,0.015484766,0.000192597,7.70E-05,0,3.85E-05,0,0,0,0.027156119,0,0,0,0.00057779,0,0,0.000154077,0.000231116,0.000192597
0,0,0,0.002696352,0,0,0,0.000385193,0,0.005816417,0.024921998,0.000192597,0.005007511,0,0.000346674,0,0.000115558,0.006663842,0.000231116,0,0.002349678,0,0,0,0,0,7.70E-05,0.000308155,0,0,0,0.003659335,0,0,0,0.012518778,0,0,0.004853434,0,3.85E-05,0,3.85E-05,0,0,0.000269635,0.000269635,0.000269635,0.04402758,0,0,0,0.366434267,0,0.006702361,0,0,3.85E-05,0,0.000616309,0,0,0.029621355,0,0,7.70E-05,0,0,0,0,0,0,7.70E-05,0.000192597,0,0,0,0.000423712,0,0,0,0.000616309,0,3.85E-05,0.001617811,7.70E-05,0,0,0.000770386,0,0.001463734,0,0.001194099,0,0,0,0,0.002041524,0,0,0,0,0,0,0,0.004352683,0,0.000269635,0.000192597,0.003351181,0,0.00057779,7.70E-05,0.247409576,0,0,0,0,0,0,3.85E-05,0.000885944,0,0,0.001502253,0,0,0,0,0,0,0.000231116,0.003620816,0,0,0.002195601,0.000346674,0,0,0.0462617,0,0,0,0.000154077,0,0,0,0,0,0,0.003851932,0.000269635,0,0,0.000924464,0.065097646,0,0,0,0.04799507,0,0,0,0,0,0,0.003659335,0,3.85E-05,0,0.000192597,0,3.85E-05,0,0.039097107,0,0,0,0.000154077,0,0,0,0.000115558,3.85E-05
0,0,0,0.003081545,0,0,0,0.00392897,0,0.000154077,0.028119102,0.001848927,0.005777898,0,0.000462232,0,0.000385193,0.002542275,0.000192597,0,0.009321675,0,3.85E-05,0,0,0,0.003659335,0.000192597,0,0,0,0.001309657,0,0,0,0.009822426,0,0,0.000500751,0,7.70E-05,0,0,0,0,0.003736374,0.000154077,0.001502253,0.017410731,0,0,0,0.04737876,0,0.00959131,0.000115558,0,0,0,0.000192597,0,0,0.029390239,0,0,0.000192597,0,0,0,0,0,0,0.000847425,0.000269635,0,0,0,0,0,0,0,0.000115558,0,0,0.002426717,0.000115558,0,7.70E-05,0.000693348,0,0.000770386,0,0.003697854,3.85E-05,0,0,0,0.001463734,0,0,0,0,0,0,0,0.003312661,0,0.000308155,0.000269635,0.208350988,0,0.006702361,0.00057779,0.320904434,0,0,0,0.021031547,0,0,0.000115558,0.000192597,0,0,0.022379723,0.000346674,0,0,0,0,0,3.85E-05,0.024113093,0,0,0.00053927,3.85E-05,0,0.000115558,0.073725974,0,0,0,7.70E-05,0,0,0,0,0,0,0.006086052,0.000192597,0,0,0,0.041870498,0,0,0,0.018489272,0,0,0,0,0,0,0.011709873,0.00115558,0,0,0,0,0.000231116,0,0.045414275,0,0,0,0,0,0,0,0.000115558,0
0,0,0,0.001425215,0,0,0,0.000231116,3.85E-05,0,0.028311698,0.002118562,0.000115558,0,0.001887447,0,0.000154077,0.000192597,0.001078541,0,0.002195601,0,0,0,3.85E-05,0,0,0.000231116,0,0,0,0.00057779,0,0,0,0.077462347,0,0,0.000462232,0,0,0,3.85E-05,0,0,0.000693348,0.000346674,0.000385193,0.0135588,0,0,0,0.019529294,0,0.027040561,0,0,0,0,0,0,0,0.01182543,0,0,3.85E-05,0,0,0,0,0,3.85E-05,0.003158584,0.006009014,3.85E-05,0,0,0,0,0,0,3.85E-05,0,0,0.000847425,0,0,0,0.000154077,0,0.000115558,0,0.002542275,0,0,0,0,0.00053927,0,0,0,0,0,0,0,0.000731867,0,0,0,0.170602057,0,0.008435731,0,0.15746697,0,0,0,3.85E-05,0,0,0,3.85E-05,0,0,0.12075806,0.001232618,0,0,0,0,0,0.000308155,0.007549786,0,0,0.001386695,0,0,0.001309657,0.275027927,0,0,0,7.70E-05,0,0,0,0,0,0,0.009706868,3.85E-05,0,0,0,0.019221139,0,0,0,0.005277146,0,0,0,0,0,7.70E-05,0.006663842,0.001348176,0,0,0,0,0,0,0.009129078,0,0,0,0,0,0,0,0.000115558,0
0,0,0,0.007665344,7.70E-05,0,0,0.000731867,0,0.00053927,0.030006548,0.000462232,0.001656331,0,0.000962983,0,0.000847425,0.000616309,3.85E-05,0,0.006394207,0,0,0,0,0,0.002580794,0.000192597,0,0,0,0.008435731,3.85E-05,0,0,0.024151612,0,0,0.001964485,0,0,0,3.85E-05,0,0,0.006471245,0,0.000385193,0.041600863,0,0,0,0.020800431,0,0.027810947,0,0,0,0,0.000308155,0,0,0.018720388,0,0,3.85E-05,0,0,0,0,0,0,0.001579292,0.001271137,3.85E-05,0.000115558,0,0.001540773,0,0,0,0.000308155,0,0,0,3.85E-05,0,0,0.00053927,0,0.000693348,0,0.006971996,0,0,0,0,0.001001502,0,3.85E-05,0,0,0,0,0,0.007241632,0,0.000192597,7.70E-05,0.07503563,0,0.007703863,0.000808906,0.318208081,0,0,0,0.000924464,0,0,0,0.000885944,0,0,0.01074689,7.70E-05,0,0,0,0,0,0.000269635,0.008975001,0,0,0.001232618,0,0,3.85E-05,0.132814607,0,0,0,0.000192597,0,0,0,0,3.85E-05,0,0.023997535,7.70E-05,0,0,0.000616309,0.036477794,0,0,0,0.081121683,0,0,0,0.000115558,0,0,0.029197643,0,0,0,3.85E-05,0,3.85E-05,0,0.043989061,0,0,0,0.00053927,0,0,0.000115558,0.00053927,0
0,0,0,0.002426717,0,0,0,0.002349678,0,0,0.018874466,0.010823928,0.017179616,0,0.000423712,0,0.000423712,0.002503756,0.000654828,0,0.001078541,0,0,0,0,0,0,0.000192597,0,0,0,0.00450676,0,0,0,0.000154077,0,3.85E-05,7.70E-05,0,7.70E-05,0.000308155,0.000154077,0,0,0.009129078,3.85E-05,0,0.024305689,0,3.85E-05,0,0.010554293,0.001078541,0.024305689,0,0,0,0,0.002426717,0,0,0.008204615,0,0,3.85E-05,0,0,0,0,0,0,0,0.000885944,0,0,0,0,0,0,0,0.000115558,0,0,0.000616309,0,0,0,0.000885944,0,0.000269635,0,0.042640884,0,0,0,0.000616309,0.001848927,0,0,0,0,0,0,0,0.003081545,0,0.002773391,0.001348176,0.255190478,0,0.004891953,0.000154077,0.38261238,0,0,0,0.000847425,0,0,0,7.70E-05,0,0,0.012826933,0.001425215,0,3.85E-05,0,0,0,0,0.02877393,0,0,0.000654828,0,3.85E-05,0.001925966,0.048495821,0,0,0,0,0,0,0,0,0,0,0.011594315,0.000731867,0,0.000115558,0,0.01860483,0,0,0,0.008089057,0,0,0,0,0,0,0.01352028,0.000308155,0,0,0,0,0.003890451,0,0.007588306,0,0,0,0.000154077,0,0,0,0,0
0,0,7.70E-05,0.003736374,0.000192597,0,0,0.00620161,0,0,0.017564809,0.001656331,0.006509765,0,0.000154077,0,0.000654828,0.002003005,0.004776395,0,0.00789646,0,0,0,0,0,3.85E-05,0.000192597,0,0,0,0.005354185,0,0,0,0.000115558,0,7.70E-05,0.000154077,0,7.70E-05,0,0,0,0.000192597,0.012210624,0,0.002542275,0.015831439,0,3.85E-05,0,0.004968992,0.001232618,0.012364701,0,0,0,0,0,0,0,0.016139594,0,0,0,0,0,0,0,0,0,0,0.113824583,0,0,0,0,0,0,0,0,0,0,0.00057779,0,0,0,0.000115558,0,0.000423712,0,0.056161165,0,0,0,0.000808906,0.003620816,0,0,0,0,0,0,0,0.002734872,0,0.004930473,0.002850429,0.090366319,0,0.001887447,0.000115558,0.302684796,0,0,0,0.019875968,0,0,3.85E-05,0.000115558,0,0,0.106236277,0.000346674,0,0.000154077,0,0,0,0.000115558,0.035476291,3.85E-05,0,0.000962983,3.85E-05,3.85E-05,0.011902469,0.033434768,0,0,0,3.85E-05,0,0,0,0,0,0,0.006625323,3.85E-05,0,0.000500751,0,0.029736913,0,3.85E-05,0,0.023304187,0,0,0,0,0,0,0.007588306,0.00115558,0,0,0,0,0.009937984,0,0.008012018,0,0,0,0,0,0,0.000154077,0,3.85E-05
0,0,0,0.001001502,0.002619314,0,0,0.001733369,0,0,0.025268672,0.000231116,0.004044528,0,0.000693348,0,0.00053927,0.000693348,0.001925966,0,0.003505258,3.85E-05,0,0,0,0,3.85E-05,0.000346674,0,0,0,0.000616309,0,0,0,7.70E-05,0,0,0.000115558,0,3.85E-05,0,0,0,0,0.009822426,0.000115558,0,0.042794962,0,0,0,0.011940988,0,0.016332191,0,0,7.70E-05,0,0,0,0,0.012172104,0,0,3.85E-05,0,0,0,0,0,3.85E-05,7.70E-05,0.058626401,0,0,0,0,0,3.85E-05,0,0,0,0,0.000115558,0,0,0,0.000231116,0,0.00053927,0,0.008628327,0,0,0,0.000269635,0.001425215,0,0,0,0,0,0,0,0.005431224,0,0.00115558,7.70E-05,0.009783907,0,0.000616309,0.000308155,0.380994569,0,0,0,0.001194099,0,0,0,3.85E-05,0,0,0.101536921,0.000154077,0,0,0,0,0,3.85E-05,0.004545279,0,0,0.00115558,3.85E-05,0,0.000231116,0.112360849,0,0,0,0,0,0,0,0,0,0,0.010053542,0,0,0,0,0.035784446,0,0,0,0.100573938,0,0,0,0,0,0,0.010900967,0.000308155,0,0,0,0,0.005200108,0,0.01070837,0,0,0,0,0,0,0,0,0
0,0,0,0.005238627,0.00169485,0,0,0,0,0,0.046955048,0.001078541,0,0,0.002657833,0,0.001579292,0.002426717,0.000308155,0,0.003736374,0,0,0,0,0,0,0.000115558,0,0,0,0.002465236,3.85E-05,0,0,7.70E-05,0,0,0.000693348,0,3.85E-05,0,0,0,0.000115558,0.017449251,0.000115558,0.002041524,0.060629406,0,0,0,0.001463734,0,0.043295713,0,0,0.000154077,0,0,0,0,0.009167598,7.70E-05,0,3.85E-05,0,0,0,0,0,0,0,0.016139594,0,0,0,0,0,0,0,0.000231116,0,0,0.000308155,0,0,0,0.000423712,0,0.000308155,0,0.026809445,0,0,0,0.000385193,0.000423712,0,0,0,0,0,0,0,0.006317168,0,0.000385193,0.00057779,0.026616848,0,0.002888949,0.020684873,0.342706367,0,0,0,0.013789916,0,0,7.70E-05,0.001040022,0,0,0.054774469,0.000192597,0,0,0,0,0,0,0.032818458,7.70E-05,0,0.000346674,0,0.000154077,0.001502253,0.109048188,0,0,0,3.85E-05,0,0,0,0,0,0,0.029736913,0.001617811,0,0.000115558,3.85E-05,0.022225646,0,0,0,0.021031547,0,0,0,0,0,0,0.047918031,7.70E-05,0,0,0,0,0,0,0.014252147,0,0,0,0,0,0,0,0.000269635,0
0,0,0,0.008089057,0.000192597,0,0,0.000693348,0,0,0.03724818,0.001078541,0.004314164,0,0.001425215,0,0.001502253,0.006509765,0.00111706,0,0.001733369,0,0,0,0,0,3.85E-05,3.85E-05,0,0,0,0.004776395,0,0,0,3.85E-05,0,0,0.00053927,0,3.85E-05,0,3.85E-05,0,0,0.009360194,3.85E-05,0,0.046723932,0,0,0,0.023227148,0,0.046030584,0,0,0.000115558,0,0.000269635,0,0,0.010900967,0,0,0,3.85E-05,0,0,0,0,3.85E-05,0,0.018566311,0,0,0,0,0,0,0,0.000269635,0,0,0.000462232,0,0,0,0.000693348,0,0.000423712,0,0.02765687,0,0,0,0.000269635,0.001579292,0,0,0,0,0,7.70E-05,0,0.007164593,0,0.000962983,0.000500751,0.023766419,0,0.005854936,0.000693348,0.312199068,0,0,0,0.006163091,0,0,0,0.00115558,0,0,0.048611379,3.85E-05,0,0,0,0,0,3.85E-05,0.024151612,0,0,7.70E-05,0,0,0.002734872,0.128192288,0,0,0,7.70E-05,0,0,0,0,0,0,0.017603328,0,0,7.70E-05,0,0.045452795,0,0,0,0.060822002,0,0,0,0,0,0,0.036747429,0.001232618,0,0,0,0,0.005469743,0,0.013905474,0,0,0,0,0,0,0,0.000154077,0
0,0,0,0.002850429,0.002657833,0,0,3.85E-05,0,0,0.023766419,0.002195601,0.003620816,0,0.001232618,0,0.00169485,0.000385193,0,0,0.001925966,0,0,0,0,0,0,0.000154077,0,0,0,0.000654828,0,0,0,3.85E-05,0,0,0.001425215,0,0,0,0.000231116,0,0,0.014906976,3.85E-05,0.000500751,0.030045068,0,0,0,3.85E-05,0.000192597,0.045106121,0,0,0,0,0.002041524,0,0,0.011478757,0,0,0,0,0,3.85E-05,0,0,0,0,0.000385193,0,0,0,0,0,0,0,0.000423712,0,0,0.000731867,0,0,0,0.000192597,0,0.000423712,0,0.024767921,0,0,0,0.000154077,0.000693348,0,0,0,0,0,0,0,0.005161589,0,0.000269635,0,0.175339933,0,0.006278649,0.012172104,0.399252725,0,0,0,0.010862448,0,0,0,0.000346674,0,0,0.001925966,0.00053927,0,0,0,0,0,3.85E-05,0.024960518,0,0,0.001232618,0,3.85E-05,0.003158584,0.098031663,0,0,0,3.85E-05,0,0,0,0,0,0,0.012634336,0,0,3.85E-05,0,0.007434228,3.85E-05,0,0,0.034551828,0,0,0,0,0,0,0.011478757,0,0,0,0,0,0,0,0.018912985,0,0,0,0,0,0,0.000115558,0.000115558,0
0,0,0,0.004699357,3.85E-05,0,0,0.15238242,0,0,0.028080582,0,0.005431224,0,0.000500751,0,0.00057779,0.000962983,0.000115558,0,0.000500751,0,0.003774893,0,0,0,0,0.000192597,0,0.000115558,0,0.0033897,3.85E-05,3.85E-05,0,0.003697854,0,0,0.000654828,0,0.000231116,0,0.000115558,0,0,0.001040022,7.70E-05,0,0.025807943,0,0,0,0.018912985,7.70E-05,0.013135087,3.85E-05,0.000115558,0,0,0.001194099,0,0,0.073186703,0,0,0,0,0,0,0,0,3.85E-05,3.85E-05,0.000231116,3.85E-05,3.85E-05,3.85E-05,0,0,0,0,0.001040022,0,0,3.85E-05,0,0,0,0.000885944,0,0.001040022,3.85E-05,0.012095066,0,0,0,7.70E-05,0.004660837,0,0,0,0.000231116,0,0,0,0.002734872,0,0.004044528,0,0.008897962,0,0.000962983,0.004429722,0.269018913,0,0,0,0.000962983,0,0,0,0.000616309,0,0,0.003120065,0,0,0.003890451,0,0,0,3.85E-05,0.028350218,0,0,0.005200108,0.126343361,7.70E-05,0.001194099,0.063826509,0,0,0,7.70E-05,0,0,0,0,0,0,0.023920496,0.001425215,0,7.70E-05,0.001810408,0.005700859,0.000423712,0,0,0.040406764,0,0,0,0,3.85E-05,0,0.021532298,0,0,0,3.85E-05,0,0,0,0.021031547,0,0,0,0,0,0,0,3.85E-05,0.000115558
0,0,0,0.004583799,0,0,0,0.005200108,3.85E-05,0,0.034821463,0.002311159,0.006355687,0,0.000808906,0,0.000500751,0.021031547,0.000346674,0,0.038711914,0,0,0,0,0,0,3.85E-05,0,0,0,0.006432726,0,0,0,0.000192597,0,0,0.000770386,0,0.000154077,0,0.000731867,0,3.85E-05,0.019259659,0.000346674,0.000154077,0.049497323,0,3.85E-05,0,0.003235623,0.000231116,0.010900967,0,7.70E-05,3.85E-05,0,0.003543777,0,0,0.006471245,0,0,3.85E-05,0,0.000115558,3.85E-05,0,0,0,0.00731867,0.000616309,0,3.85E-05,0,0.004044528,0,0,0,0.000192597,0,0,0.002734872,0,0,0,0.000462232,0,0.000654828,0,0.049612881,7.70E-05,0,0,0.000115558,0.001348176,0,0,0,0,0,0,0,0.005585301,3.85E-05,0.000423712,0.000115558,0.093062671,0,0.001925966,0.001617811,0.236970841,0,0,0,0.011786911,0,0,3.85E-05,0.00057779,0,0,0.005585301,0.000154077,0,0,0,0,0,0.000115558,0.03894303,0,0,0.000231116,3.85E-05,0,0.011363199,0.045452795,0,0,0,0,0,0,7.70E-05,0,0,0,0.013635838,0,0,0.000115558,0.000308155,0.029159123,0,0,0,0.156118794,0,0,0,0,3.85E-05,0,0.016332191,0.004468241,0,0,0,0,0,0,0.041061592,0,0,0,0.000154077,0,0,0,0.000115558,0.000115558
0,0,0,0.002080043,7.70E-05,0,0,0.004429722,0,0,0.030931012,7.70E-05,0.007742383,0,0.000462232,0,0,0.001771889,0.001540773,0,0.006894958,0,0,0,0,0,0,7.70E-05,0,0,0,0.00169485,0,0,0,0.000192597,0,0,0.000192597,0,7.70E-05,0,0.00053927,0,3.85E-05,0.008551288,0.000115558,0,0.029197643,0,7.70E-05,0,0.017064058,3.85E-05,0.020607835,0,0,0,0,0.000962983,0,0,0.02199453,0,0,7.70E-05,0,0.000616309,0,0,0,3.85E-05,0.008127576,0.010554293,0,0,0,0.000154077,0,0,0,0.000269635,0,0,0.003004507,0,0,0,0.000385193,0,0.000154077,7.70E-05,0.004314164,0,0,0,3.85E-05,0.002041524,0,0,0,0,3.85E-05,0,0,0.005816417,0,0.001001502,0.000154077,0.049381765,0,0.000654828,0.000231116,0.162243365,0,0,0,0.00057779,0,0,3.85E-05,0,0,0,0.010092061,7.70E-05,0,0,0,0,0,0.000115558,0.022996033,3.85E-05,0,0.000731867,7.70E-05,3.85E-05,0.001194099,0.101382843,0,0,0,0,0,0,3.85E-05,0,0,0,0.020800431,0,0,7.70E-05,0,0.03443627,0.000231116,0,0,0.355995532,0,0,0,0,7.70E-05,0,0.014329186,0.000616309,0,0,0,0,0.015138092,0,0.01409807,0,0,0,0,0,0,0,0,0
3.85E-05,0,3.85E-05,0.003736374,0.001656331,0,0,0.000231116,0,0,0.032202149,0,0.002118562,0,0.00057779,0,0.000423712,0.018874466,0.000462232,0,0.001771889,0,0,0,0,3.85E-05,3.85E-05,0,0,0,0,0.004044528,0,0,0,0.000346674,0,0.000154077,0.000192597,3.85E-05,0,0,0,3.85E-05,7.70E-05,0.013789916,0.00227264,0.00111706,0.035360733,0,3.85E-05,0,0.001733369,0.001617811,0.02765687,0,0,7.70E-05,0,3.85E-05,0,0,0.012249143,0,0,3.85E-05,3.85E-05,0,3.85E-05,0,3.85E-05,3.85E-05,0.041331228,0.002080043,0.000192597,0,0,0,0,0,0,7.70E-05,0,0,0.002927468,0,0,0,0.000423712,0,0.000308155,0,0.112437888,0,0,0,7.70E-05,0.001733369,0,0,0,0,7.70E-05,0,0,0.004853434,0,0.000154077,0.000346674,0.017641847,0,0.008589808,0.000462232,0.302761835,0,0,0.000308155,0.031932514,0,0,3.85E-05,0.002503756,0,0,0.00508455,0.001001502,0,0,0,0,0,3.85E-05,0.073764493,0,0,0.003582297,3.85E-05,7.70E-05,0.034551828,0.073263742,0,0,0,7.70E-05,0,0,0,0,0,0,0.011671353,0,0,0.000847425,0,0.027040561,0.000423712,0,0,0.05250183,0,7.70E-05,0,0,0,0,0.009552791,0.000654828,0,0,0,0,0,0,0.011132083,0,0,0,0,0,0,0,7.70E-05,3.85E-05
0,0,0,0.010092061,0.00111706,0,0,0.001848927,0,3.85E-05,0.025846462,0.00169485,0.003505258,0,0.000462232,0,0.000654828,0.004891953,0.000192597,0,0.008320173,0,0,0,0,0,0,0.000346674,3.85E-05,0,0,0.007934979,0,0,0,0.000154077,0,0,0.001540773,0,3.85E-05,0,0.000115558,0,0,0.016062555,0.000154077,0.000269635,0.025076076,0,0,0,0.034705905,0,0.047455799,0,0,0,0,0.002888949,0,0,0.017834444,0,0,0,0,0.000231116,0,0,0,0,0.001733369,0.002465236,0,3.85E-05,0,0.002388198,0,0,0,0.000231116,0,0,0.000847425,0,0,0,0.000693348,0,0.000385193,0,0.027156119,0,0,0,7.70E-05,0.001617811,0,0,0,7.70E-05,0,0,0,0.00562382,0,0.000385193,0.000423712,0.124455915,0,0.000231116,0.001078541,0.307499711,0,0,0,0.010939486,0,0,0.000308155,0,0,0,0.011632834,7.70E-05,0,0,3.85E-05,0,0,0,0.039020069,0,0,0.001001502,0,0,0.000731867,0.054697431,0,0,0,0,0,0.000346674,0.000192597,0,0,0,0.022918994,0,0,0,0,0.055621894,0.000192597,0,0,0.075806017,0,0,0,0,0,0,0.017025538,0.000346674,0,0,3.85E-05,0,0.002696352,0,0.01521513,0,0,0,3.85E-05,0,0,0,7.70E-05,0.000115558
0,0,0,0.003505258,3.85E-05,0,0,0.000231116,0,7.70E-05,0.022302685,0.000192597,0.001964485,0,0.000500751,0,0.001309657,0.001579292,0.000924464,0,0.001463734,0,0,0,3.85E-05,0,0.000693348,7.70E-05,0,0,0,0.000885944,0,0,0,0.00223412,0,0,0.001502253,0,0,0,0,0,0,0.011594315,0.000423712,0,0.024960518,3.85E-05,3.85E-05,0,0.003043026,0.000308155,0.015292169,0,0,0,0,0.000462232,0,0,0.008705366,3.85E-05,0,3.85E-05,0,0,0.001425215,0,0.000115558,0,0.029775432,0.000808906,0,0,0,0,0,0,0,0.000115558,0,0,0.000231116,0,0,0,0.000616309,0,0.000154077,0,0.075189708,0,0,0,3.85E-05,0.000346674,0,0,0,0,0,0,0,0.004583799,0,0.000462232,0.001386695,0.074188205,0,0.039983052,0.008666846,0.273564192,0,0.003004507,0,0.018412234,0,0,0,3.85E-05,0,0,0.034782944,0.001232618,0,0,0,0,0,0.000115558,0.057701938,0,0,0.000654828,0,0.002503756,3.85E-05,0.077539386,0,0,0,0.001348176,0,0,0,0,0,0,0.018027041,0,0,0.000269635,0,0.006394207,0,0,0,0.02992951,0,0,0,0,3.85E-05,0,0.036246678,0,0,0,0,0,0.08520473,0,0.009783907,0,0,0,0,7.70E-05,0,0,0.000385193,0.000154077
